HHID,PN,value_06,value_08
114169,10,,1.0
114187,10,,1.25
114187,20,,1.0
114203,10,,0.75
114231,10,,1.5
114254,10,2.75,
114254,20,1.5,
114293,10,2.0,
114293,20,,
114311,10,,1.0
114311,20,,1.5
114312,10,,1.75
114312,20,,1.0
114342,10,2.25,
114348,10,,1.25
114348,20,,1.5
114423,10,1.0,
114446,10,1.5,
114446,20,2.5,
114454,20,1.0,
114475,10,1.0,
114475,20,1.75,
114482,10,,1.5
114482,20,,1.5
114508,10,,1.25
114508,20,,1.5
114528,10,,
114528,20,,
114556,10,1.25,
114556,20,1.25,
114559,10,,
114563,10,,1.25
114563,20,,
114651,10,,2.0
114651,20,,1.0
114704,10,1.5,
114717,10,,1.25
114717,11,,1.75
114734,10,1.75,
114742,10,,
114742,20,1.5,
114755,10,,
114755,20,,1.25
114951,10,4.0,
114951,20,1.0,
115025,10,,1.25
115078,10,,
115270,10,,
115355,10,,1.5
115355,20,,1.5
115359,10,1.5,
115359,20,,
115450,10,2.0,
115450,20,1.25,
115530,20,,1.0
115627,10,1.25,
115627,20,,
115688,10,,
115702,10,,1.0
115702,20,,2.25
115703,20,,2.0
115842,10,1.75,
115842,20,2.5,
115856,10,2.25,
115856,20,3.0,
115858,10,1.75,
115858,20,1.0,
115905,10,1.75,
115925,10,,1.5
115925,20,,2.5
115971,10,,
115971,20,2.5,
116001,10,,1.75
116001,11,,1.0
116027,10,,
116027,20,,1.5
116031,10,,
116031,20,1.5,
116168,10,,
116168,20,,
116183,10,2.5,
116193,10,1.75,
116193,20,1.5,
116287,10,1.5,
116287,20,2.0,
116290,10,,
116290,20,,
116292,10,,2.5
116380,10,1.5,
116424,10,1.5,
116424,11,1.0,
116432,10,1.25,
116432,20,1.0,
116456,10,,
116479,10,1.5,
116557,10,,2.25
116615,10,1.0,
116615,20,,
116716,10,,
116716,20,,2.0
116732,10,2.25,
116751,10,1.25,
116751,20,2.5,
116768,10,,1.25
116776,10,1.0,
116776,20,1.0,
116838,10,1.0,
116869,10,1.0,
116895,10,1.25,
116968,10,,
116968,20,1.0,
116990,10,,1.75
116990,20,,1.5
117044,10,,1.0
117044,20,,1.0
117144,20,,1.0
117144,21,,1.0
117156,10,,2.5
117156,20,,3.25
117220,10,,
117245,10,,1.25
117245,20,,1.25
117258,10,3.25,
117258,20,1.5,
117310,10,,1.75
117310,11,,
117335,10,,
117335,20,,
117365,10,,1.0
117365,20,,1.0
117441,10,,2.0
117470,10,,1.0
117470,20,,1.0
117587,10,3.0,
117587,20,2.25,
117608,10,1.25,
117608,20,3.5,
117658,10,1.5,
117658,20,,1.25
117662,10,,2.25
117700,10,2.0,
117700,20,1.5,
117782,10,,
117988,10,,1.0
118009,10,,
118009,20,,1.0
118027,20,,1.25
118031,10,1.5,
118253,10,,2.25
118253,20,,1.75
118294,10,,
118324,10,1.5,
118337,10,,1.0
118337,20,,1.0
118353,10,,3.5
118444,10,,2.5
118513,10,2.25,
118513,20,,
118537,10,1.25,
118537,20,1.0,
118598,10,,
118995,10,,2.25
118995,20,,1.75
119072,10,3.0,
119079,10,1.0,
119111,10,1.0,
119111,20,1.0,
119288,10,,2.0
119288,20,,1.0
119304,10,2.0,
119304,20,2.5,
119366,10,,1.0
119376,10,,1.25
119380,10,2.0,
119380,11,1.0,
119448,10,,1.0
119448,20,,
119559,10,2.0,
119559,11,1.75,
119804,10,,3.25
119819,10,1.5,
119819,20,3.0,
119842,10,,
119867,10,,1.0
119881,10,3.75,
119881,20,1.75,
119908,10,,1.5
119908,20,,2.0
119953,10,3.0,
119969,10,1.5,
120069,10,,
120069,20,,
120075,10,,1.75
120075,20,,2.75
120078,10,,1.75
120078,20,,2.0
120085,10,1.0,
120085,20,3.5,
120112,10,1.25,
120165,10,,
120165,20,1.5,
120178,10,1.0,
120178,20,1.75,
120214,10,,2.75
120214,20,,2.5
120250,10,,1.0
120250,20,,
120261,10,,2.75
120261,20,,
120312,10,,
120312,20,,
120331,10,2.0,
120359,10,1.75,
120359,20,,
120364,10,,2.75
120372,10,,1.25
120443,10,,
120481,10,,3.5
120544,10,1.5,
120556,10,1.5,
120564,10,,
120564,20,2.0,
120587,10,,1.0
120602,10,1.5,
120857,10,,1.0
120857,20,,1.0
120881,10,,1.75
120881,11,,1.75
120928,10,2.0,
120990,10,2.25,
120990,20,2.0,
121006,10,,1.0
121006,20,,1.0
121017,10,,1.75
121017,20,,1.0
121103,10,1.0,
121103,20,1.75,
121106,10,,
121106,20,1.75,
121178,10,,0.75
121178,20,,2.25
121197,10,,1.5
121197,11,,1.0
121274,10,3.25,
121318,10,2.25,
121324,10,,3.0
121324,20,,1.25
121386,10,1.75,
121386,20,1.0,
121389,10,1.25,
121397,10,3.0,
121397,20,1.25,
121426,10,,2.25
121476,10,1.25,
121476,11,1.0,
121480,10,,2.25
121480,20,,2.0
121580,10,1.0,
121580,20,2.0,
121620,10,,1.0
121620,20,,1.0
121638,10,1.75,
121638,20,1.0,
121665,10,,1.75
121665,20,,2.0
121697,20,,
121734,10,3.0,
121734,20,2.0,
121740,10,,1.75
121740,20,,2.25
121772,20,,
121781,10,1.0,
121781,20,,
121816,10,,1.75
121816,20,,
121854,10,3.0,
121854,11,1.25,
121968,10,1.5,
122005,10,,
122005,20,,1.75
122031,10,,1.5
122031,20,,1.25
122087,10,1.25,
122087,20,2.0,
122102,20,3.5,
122131,10,2.5,
122131,20,3.0,
122140,10,,1.75
122140,20,,1.0
122189,10,,
122189,20,1.0,
122196,10,1.75,
122196,20,1.5,
122205,10,1.0,
122205,20,1.5,
122210,10,,
122210,20,3.0,
122211,10,,2.25
122257,10,,
122278,10,1.75,
122278,20,1.75,
122305,11,,1.5
122305,20,3.25,
122305,21,2.75,
122312,10,,
122312,20,,
122390,10,2.25,
122390,20,2.25,
122410,10,,1.0
122425,10,,1.0
122425,20,,1.75
122483,10,1.25,
122483,11,2.5,
122483,20,1.25,
122520,10,,2.25
122520,20,,2.0
122525,10,,1.25
122525,20,,1.5
122549,10,1.5,
122549,20,2.0,
122629,10,,1.0
122629,20,,1.0
122692,10,,1.25
122692,20,,1.25
122703,10,1.0,
122703,20,,
122704,10,1.0,
122719,20,1.25,
122821,10,2.5,
122850,10,2.5,
122850,11,3.0,
122850,20,2.0,
122863,10,,
122978,10,,2.25
122983,10,,
123003,10,,
123003,20,,
123012,10,,
123012,20,1.75,
123017,10,,
123056,10,,3.5
123092,10,,
123092,20,1.25,
123152,10,2.5,
123152,20,2.75,
123166,10,,
123255,10,,
123255,20,2.5,
123277,20,1.75,
123278,10,,1.75
123278,20,,1.5
123505,10,,1.75
123505,20,,1.5
123580,10,,2.25
123606,10,,
123652,10,2.0,
123704,10,,
123704,20,,
123785,10,1.25,
123785,11,1.0,
123893,10,1.0,
123893,20,1.5,
123911,10,,2.75
123911,12,,1.0
123920,10,,3.5
123933,10,,
123933,20,,2.25
123997,10,,
123997,20,1.75,
124027,10,1.75,
124027,20,1.0,
124074,10,,1.25
124074,20,,1.25
124083,10,,2.0
124083,20,,2.5
124127,10,,1.0
124233,20,4.0,
124246,10,2.0,
124246,20,1.75,
124310,10,,2.0
124310,20,,1.75
124383,10,1.0,
124383,20,3.25,
124456,10,,
124479,10,0.75,
124479,11,,1.5
124479,20,,
124483,10,2.0,
124483,20,3.0,
124543,20,1.25,
124562,10,1.0,
124573,10,,
124573,20,2.0,
124590,10,,1.25
124590,20,,2.25
124644,10,2.0,
124644,20,1.0,
124709,10,,1.0
124709,20,,1.25
124731,10,,
124731,11,1.0,
124731,20,1.25,
124773,10,1.75,
124773,20,2.0,
124872,10,1.0,
124872,20,1.0,
124923,10,1.0,
124923,20,1.25,
125031,10,3.0,
125031,20,2.5,
125040,10,,2.0
125040,11,,1.0
125050,10,1.0,
125050,20,1.75,
125077,10,1.75,
125077,20,1.25,
125084,10,,1.0
125084,20,,3.0
125088,10,,1.25
125088,20,,1.25
125141,10,,1.75
125296,10,1.25,
125296,20,1.0,
125326,10,2.0,
125326,20,,
125330,10,,1.75
125330,20,,3.5
125388,10,1.75,
125388,20,2.25,
125396,10,1.0,
125396,20,1.75,
125406,10,1.0,
125406,20,1.25,
125511,10,,2.25
125511,20,,1.75
125528,10,,
125528,20,1.0,
125567,10,1.0,
125567,20,1.75,
130075,10,,1.25
130075,20,,
130102,10,,2.5
130148,10,2.0,
130220,10,,
130220,11,,
130259,10,,2.0
130525,10,1.25,
130540,10,1.0,
130554,10,1.5,
130560,10,,
130560,20,,
130636,10,,
130654,10,,
130654,20,1.5,
130890,10,2.75,
130969,10,,
131022,10,1.75,
131022,20,1.0,
131129,10,1.0,
131365,10,,
131490,10,,
131578,10,,
131580,10,,1.5
131580,20,,1.75
131693,10,,1.0
131693,20,,1.25
131765,10,,1.0
131765,20,,1.5
131774,10,1.0,
131812,10,1.25,
131819,10,1.75,
131819,20,1.75,
131872,10,,1.0
131872,20,,1.25
131880,10,1.25,
131895,10,1.0,
131895,20,3.75,
131897,10,,
131914,10,1.0,
131914,20,3.25,
131926,10,1.25,
131926,20,1.75,
131930,10,1.0,
131930,20,1.75,
132016,10,1.0,
132153,10,,2.5
132153,20,,1.0
132268,10,,1.75
132268,11,,2.25
132313,10,1.0,
132313,20,1.25,
132355,10,,1.25
132682,10,,1.25
132682,11,,1.5
132758,10,1.0,
132758,20,1.5,
132788,10,1.25,
132788,20,1.0,
132828,10,,
132828,20,,
132849,10,1.0,
132849,20,2.0,
133066,10,2.25,
133066,20,2.0,
133135,10,,
133135,20,2.5,
133147,10,3.0,
133147,20,,
133149,10,2.5,
133149,20,1.75,
133176,10,,1.75
133201,10,,
133201,20,,
133243,10,,1.75
133243,20,,1.5
133271,10,,2.0
133277,10,1.0,
133277,20,1.0,
133285,10,1.5,
133285,20,2.25,
133403,20,,2.75
133414,10,,
133414,20,1.5,
133416,10,1.75,
133416,20,1.25,
133510,10,,2.0
133510,20,,1.5
133581,10,2.25,
133581,20,1.25,
133601,10,,
133613,10,,2.5
133613,20,,1.25
133851,10,1.75,
133851,20,1.0,
133865,10,,1.5
133865,20,,1.5
133880,10,1.0,
133880,20,1.0,
133891,10,1.5,
133891,20,2.5,
133903,10,,
134132,10,,
134132,20,,
134145,10,,2.0
134145,20,,1.0
134189,10,2.25,
134189,20,,
134282,10,2.5,
134282,20,1.5,
134295,10,,1.5
134295,20,,1.0
134345,10,,1.5
134482,10,1.5,
134715,10,,
134997,10,1.5,
134997,20,1.0,
135013,10,,1.0
135013,20,,1.5
135028,10,,1.0
135028,20,,1.25
135073,10,,1.5
135073,20,,2.5
135114,10,,1.0
135126,20,1.75,
135161,10,,2.0
135161,20,,3.0
135238,10,,1.0
135238,20,,
135435,10,1.25,
135435,20,1.5,
135454,10,1.75,
135454,20,1.75,
135540,20,,
135571,10,3.0,
135571,20,2.5,
135641,10,1.25,
135681,10,1.0,
135707,10,1.0,
135792,10,,1.5
135792,20,,1.5
135816,10,,1.5
135816,20,,1.0
135826,10,1.75,
135826,20,1.0,
135936,10,2.5,
135936,11,,1.75
136006,10,1.75,
136006,11,1.25,
136006,20,,
136091,10,,1.5
136091,20,,1.0
136137,10,,1.5
136137,20,,1.0
136162,10,,1.0
136162,20,,2.25
136190,10,,
136258,10,,1.25
136339,10,,
136346,10,,1.0
136346,20,,2.5
136415,20,,
136502,10,,
136502,20,,1.5
136573,10,,
136573,20,1.0,
136669,10,1.25,
136669,20,1.0,
136776,10,1.25,
136776,20,2.0,
136785,10,2.25,
136785,20,1.25,
136953,10,,
136953,20,,
137015,10,0.75,
137015,20,1.5,
137074,10,,2.0
137074,11,,
137183,10,1.0,
137183,20,1.5,
137211,10,2.0,
137211,20,1.0,
137252,10,,1.0
137301,10,,1.25
137301,20,,1.75
137429,10,,
137429,20,,
137429,21,,2.0
137440,10,1.0,
137440,20,3.25,
137461,10,,
137464,10,1.25,
137532,10,2.5,
137576,10,1.0,
137576,11,1.5,
137608,10,1.0,
137628,20,,
137633,10,,
137725,10,,1.75
137725,20,,
137804,10,3.75,
137858,10,1.0,
137882,10,2.0,
137882,20,1.5,
137890,10,2.75,
137890,20,3.0,
137940,10,1.75,
137993,10,,
137993,20,,2.25
138026,20,2.25,
138171,10,,1.25
138171,20,,2.75
138178,10,,3.75
138178,20,,3.0
138205,10,1.0,
138205,20,2.25,
138256,10,2.25,
138300,10,,2.0
138373,10,,
138429,10,,2.25
138467,10,,1.75
138467,20,,1.0
138472,20,,1.0
138539,10,2.0,
138539,20,1.25,
138612,10,,1.25
138648,10,,1.75
138648,11,,
138713,10,,1.0
138713,20,,2.0
138721,10,1.0,
138721,20,2.75,
138774,10,1.75,
138875,20,1.0,
138956,10,1.25,
138956,20,1.0,
138979,10,,
138979,20,,
139009,10,,
139114,10,,1.5
139135,10,,1.5
139135,20,,1.0
139152,10,1.75,
139152,20,,
139277,10,1.5,
139277,20,2.0,
139278,10,,2.5
139351,10,,1.0
139351,11,,1.0
139434,10,1.5,
139506,10,2.25,
139506,20,2.5,
139534,10,,3.25
139606,10,2.25,
139606,20,1.75,
139656,10,,3.75
139708,10,2.75,
139727,10,2.5,
139728,20,,
139756,10,,2.5
139756,20,,1.5
139782,10,1.0,
139834,10,,1.25
139834,20,,1.25
139852,10,1.75,
139852,20,1.75,
139853,10,1.0,
139853,20,2.75,
139861,10,,2.25
139861,20,,1.25
139864,10,,1.5
139864,20,,1.25
139896,10,3.25,
139920,10,2.5,
139920,20,2.5,
139930,20,2.0,
139994,10,,
140079,20,,1.75
140079,21,,1.25
140156,10,1.0,
140156,20,2.0,
140192,10,,1.5
140266,10,,1.5
140266,20,,1.0
140296,10,,1.75
140296,20,,1.5
140382,10,,1.75
140382,20,,2.25
140392,10,1.0,
140392,20,1.5,
140397,10,,1.75
140397,20,,3.0
140411,10,,
140411,20,,
140451,10,,1.0
140451,20,,2.5
140506,10,,2.0
140555,10,,1.0
140589,10,,
140589,20,1.5,
140590,10,1.0,
140590,20,2.0,
140599,10,3.0,
140599,20,1.25,
140644,10,1.0,
140644,20,1.5,
140697,10,,
140722,10,,2.5
140722,20,,2.75
140724,10,1.5,
140724,20,3.25,
140736,10,1.75,
140736,20,1.0,
140751,10,,
140751,20,1.0,
140753,10,,1.5
140753,20,,1.0
140830,10,,2.5
140836,10,,
140836,20,2.5,
140836,21,1.75,
140869,10,1.25,
140869,20,1.0,
140874,10,,2.0
140874,20,,1.5
140878,10,,3.0
140895,10,,
140895,20,,1.25
140925,10,,1.25
140925,20,,1.5
140958,10,2.25,
140958,20,,
140991,10,,
140991,20,1.25,
141019,10,,
141036,10,,1.75
141036,20,,1.25
141041,10,1.25,
141041,20,1.75,
141058,10,2.0,
141058,11,2.25,
141144,10,,
141144,20,1.25,
141164,10,2.0,
141164,20,1.25,
141187,10,,1.5
141187,11,,1.5
141253,10,,1.0
141324,10,2.5,
141324,20,1.0,
141395,10,,1.25
141395,20,,2.75
141410,10,,1.25
141410,20,,1.5
141453,10,,
141453,20,1.5,
141455,10,,1.5
141490,10,1.5,
141490,20,1.5,
141559,10,,
141562,10,1.25,
141562,20,1.25,
141624,10,,1.75
141624,20,,1.5
141665,10,1.25,
141665,20,1.25,
141725,10,,1.5
141725,20,,3.0
141840,10,1.0,
141840,20,1.25,
141987,10,1.75,
141987,20,2.5,
142026,10,,
142026,20,1.75,
142198,20,3.0,
142262,10,2.0,
142279,10,1.0,
142279,20,1.25,
142308,10,,1.0
142349,10,1.5,
142349,20,2.0,
142427,10,2.0,
142427,20,1.25,
142443,10,1.0,
142443,20,1.5,
142446,10,1.75,
142446,20,1.0,
142502,10,,1.5
142502,20,,1.0
142632,10,,2.0
142639,20,,
142681,10,,
142750,11,1.0,
142813,10,,1.25
142813,20,1.25,
142821,10,,1.0
142821,20,,
142861,10,1.5,
142861,20,1.5,
142892,10,1.0,
142892,20,,
143155,10,1.0,
143233,10,1.0,
143233,20,2.25,
143263,10,,3.0
143289,10,,
143320,10,,1.5
143320,20,,1.0
143339,10,,1.0
143359,10,,1.25
143359,20,,
143432,10,,1.5
143432,20,,
143433,10,1.75,
143433,20,1.75,
143462,10,1.0,
143462,20,,
143495,10,1.0,
143495,20,1.0,
143515,10,,0.75
143515,20,,
143515,21,,
143535,10,,1.0
143535,20,,1.5
143540,20,,3.5
143557,10,1.0,
143600,10,,1.0
143730,10,2.75,
143770,10,1.5,
143838,10,1.0,
143838,20,1.0,
143885,10,,2.0
143885,11,,1.75
143950,10,,1.75
143950,11,,3.25
144042,20,,1.0
144052,20,1.25,
144110,10,2.5,
144110,20,1.5,
144246,10,,
144246,20,,1.0
144254,10,2.75,
144254,20,2.25,
144267,10,,1.0
144276,10,,1.75
144305,10,,1.25
144305,20,,1.75
144360,10,,1.0
144378,10,1.25,
144378,20,1.25,
144399,20,1.75,
144434,10,,
144434,20,,
144444,10,,1.25
144444,20,,2.0
144456,10,,2.25
144456,11,,
144519,10,2.5,
144519,20,1.75,
144785,10,,
144838,10,,1.0
144838,20,,1.75
144915,10,1.0,
144915,11,,
145033,10,,
145033,11,,
145073,10,,1.5
145073,20,,1.75
145086,10,,
145119,20,,
145163,10,1.75,
145220,10,2.25,
145220,20,2.75,
145241,10,,1.0
145282,10,2.0,
145282,20,2.5,
145310,10,,1.5
145310,11,,2.0
145370,10,,4.0
145380,10,,1.5
145380,20,,2.25
145412,10,,1.25
145412,20,,
145446,10,2.5,
145446,20,2.0,
145489,10,,2.5
145508,10,1.0,
145508,11,1.0,
145534,10,,
145534,20,,
145537,10,,3.25
145542,10,,1.25
145542,20,,
145602,10,,1.0
145602,20,,1.75
145635,20,,1.0
145659,10,,1.25
145670,10,2.25,
145743,10,,1.0
145743,20,,1.0
145751,10,,1.0
145751,20,,1.75
145768,20,,1.25
145787,10,1.75,
145797,10,,1.5
145797,20,,1.5
145902,10,2.5,
145902,20,,
145927,10,,1.75
145927,20,,3.25
145933,20,2.0,
145933,21,1.5,
145946,10,,
145954,10,,1.0
145954,20,,1.75
145989,10,2.0,
145989,20,1.25,
145991,10,1.5,
145991,20,2.25,
146110,10,,1.0
146110,20,,1.75
146133,10,,1.0
146133,20,,1.0
146172,10,,1.0
146172,20,,1.0
146182,10,1.5,
146182,11,1.0,
146234,10,,
146234,20,,1.0
146240,10,,
146250,10,,1.25
146332,10,2.5,
146359,10,1.25,
146359,20,2.25,
146424,10,1.0,
146424,20,1.0,
146457,10,,
146457,11,1.0,
146576,10,,1.75
146576,20,,
146720,10,,
146720,20,1.25,
146831,10,1.0,
146831,20,2.5,
146869,10,2.0,
146869,20,,
146978,20,,
146978,21,,
146993,10,,1.75
146993,20,,2.0
147027,10,1.75,
147027,20,1.75,
147045,10,1.0,
147045,20,1.0,
147053,10,1.25,
147053,20,,
147063,10,1.75,
147063,20,,
147108,10,,1.25
147108,11,,1.75
147164,10,,
147331,10,,1.25
147331,20,,2.75
147421,10,1.75,
147421,20,1.5,
147424,10,1.0,
147447,10,1.0,
147459,10,3.0,
147459,20,1.25,
147471,10,1.75,
147471,20,2.75,
147529,10,1.75,
147529,20,1.25,
147558,10,,2.25
147558,20,,2.25
147571,10,2.0,
147571,20,1.25,
147589,10,,1.0
147589,20,,2.25
147609,10,,
147609,20,,
147633,10,3.0,
147633,20,1.75,
147661,10,,1.0
147661,20,,1.0
147681,10,1.0,
147681,20,2.75,
147793,10,1.25,
147799,10,,
147799,20,1.25,
147825,10,,1.0
147825,20,,2.75
147901,10,,1.0
148085,10,1.5,
148085,20,1.0,
148307,10,,1.0
148307,20,,1.5
148364,10,,
148364,20,1.0,
148454,10,1.0,
148454,20,1.75,
148513,10,,1.75
148543,10,1.0,
148543,20,1.25,
148569,10,1.0,
148569,11,1.0,
148588,10,,1.25
148613,10,,1.75
148613,20,,1.25
148656,10,3.25,
148656,20,1.0,
148703,10,,1.25
148703,11,,1.0
148714,10,1.25,
148714,20,1.0,
148936,10,1.0,
148936,20,1.25,
148951,10,,2.0
148951,20,,1.75
149080,10,,
149115,10,,1.0
149115,20,,2.0
149172,10,,1.75
149172,20,,1.25
149206,10,,1.75
149206,20,,1.0
149253,10,,
149253,20,2.25,
149257,10,1.5,
149257,20,1.5,
149370,10,,2.25
149370,20,,1.25
149375,20,,1.0
149395,10,1.75,
149395,20,1.5,
149417,10,2.0,
149417,20,,
149437,20,,3.75
149503,10,2.0,
149503,20,2.5,
149525,10,1.0,
149525,20,1.25,
149533,10,1.5,
149550,10,,
149550,20,2.0,
149558,10,,1.0
149570,10,,1.0
149570,20,,1.75
149602,10,1.0,
149632,10,1.75,
149632,20,2.5,
149717,10,,2.0
150151,10,,2.0
150186,10,1.5,
150186,20,2.25,
150188,10,,
150188,20,2.0,
150190,20,1.75,
150268,10,1.5,
150268,20,2.25,
150291,10,1.75,
150297,10,2.0,
150310,10,,2.0
150310,20,,2.25
150347,10,,1.0
150347,20,,2.5
150370,10,1.25,
150370,20,1.5,
150374,10,,1.0
150374,20,,1.0
150393,10,1.0,
150393,20,,
150433,10,1.0,
150460,10,2.0,
150460,20,1.0,
150525,10,2.0,
150525,20,1.75,
150690,10,,
150713,10,,
150713,20,,1.0
150777,10,,1.0
150777,20,,1.0
150809,10,,
150809,20,,
150827,10,,
150827,20,,
150866,10,,1.25
150866,20,,2.5
150868,20,,
150875,10,,1.25
150990,10,,
150990,20,1.0,
151162,10,,2.5
151210,10,,3.5
151210,20,,1.5
151243,10,1.0,
151243,20,1.0,
151304,10,,2.75
151304,20,,2.75
151331,10,1.25,
151331,20,1.25,
151332,10,1.0,
151332,20,1.0,
151355,10,,1.0
151355,20,,1.25
151372,10,2.25,
151372,20,3.25,
151409,10,1.0,
151413,10,1.5,
151413,20,1.75,
151447,10,,1.0
151447,20,,1.0
151469,10,1.75,
151469,20,1.0,
151499,10,,
151505,10,3.0,
151505,20,1.5,
151582,10,1.25,
151582,20,2.0,
151677,10,,1.0
151677,20,,1.25
151751,10,1.0,
151751,20,1.0,
151763,10,,3.0
151763,11,,1.0
151930,10,,
151932,20,,
151946,10,1.0,
151946,20,2.0,
151965,10,,2.25
151965,20,,1.25
151986,10,2.75,
151986,20,1.75,
152065,10,,1.75
152109,10,2.0,
152136,10,,
152136,20,1.5,
152236,20,,
152265,20,2.25,
152287,10,,1.0
152287,20,,1.0
152315,10,,
152315,20,,2.5
152371,10,1.5,
152387,21,,
152423,10,,2.75
152453,10,,1.5
152453,20,,2.25
152477,10,2.25,
152484,10,1.25,
152484,20,,
152525,10,1.25,
152525,20,1.0,
152556,10,1.75,
152556,20,1.5,
152563,10,2.0,
152563,20,3.25,
152575,10,,4.0
152630,10,1.25,
152635,10,2.25,
152635,20,1.5,
152715,10,,
152715,20,,
152777,10,,1.25
152777,20,,1.5
152901,10,2.25,
152901,20,,
152955,10,1.0,
152955,20,2.5,
153074,10,,
153074,20,,1.0
153089,10,,1.5
153089,20,,2.0
153144,10,2.75,
153144,20,2.0,
153214,10,,1.0
153214,20,,2.0
153292,10,1.0,
153292,20,1.25,
153372,10,,
153372,20,,
153375,10,1.25,
153375,20,2.0,
153387,10,1.75,
153387,20,1.5,
153479,10,,1.25
153491,10,,
153518,10,,2.5
153547,10,,2.0
153693,10,,1.25
153693,20,,1.0
153741,10,,1.0
153741,20,,2.0
153772,10,,
153772,20,,1.0
153810,20,1.25,
153835,10,,2.25
153835,20,,2.0
153993,10,2.0,
154006,10,,1.5
154096,10,,
154096,20,,1.5
154099,10,,1.25
154099,20,,1.5
154125,10,,
154125,20,,
154156,10,,
154175,10,,1.25
154199,10,,
154199,20,,
154329,10,,1.5
154361,10,,
154361,20,,
154374,10,,2.0
154374,20,,1.75
154511,10,1.0,
154511,20,1.0,
154552,10,1.25,
154552,20,3.0,
154611,10,,
154624,10,2.0,
154624,20,,
154666,20,1.25,
154677,10,1.0,
154723,10,,
154732,20,3.25,
154800,10,1.0,
154800,20,1.25,
154933,20,,
154973,10,1.0,
154973,20,1.0,
155090,10,2.5,
155090,20,1.25,
155173,10,,1.25
155173,20,,1.25
155507,10,1.0,
155507,20,1.0,
155577,10,1.0,
155577,20,2.5,
155764,10,1.25,
155821,10,,1.5
155821,20,,1.0
155934,10,,
155965,10,1.75,
156002,10,1.5,
156049,10,,1.5
156063,10,1.25,
156063,20,1.0,
156080,10,2.25,
156080,20,1.0,
156088,10,,
156088,20,,1.0
156139,10,,
156139,20,,
156187,10,,
156187,20,,
156263,10,,
156263,20,,
156315,10,1.0,
156315,20,1.0,
156356,10,1.75,
156422,10,,
156422,20,,
156463,10,2.25,
156463,20,1.0,
156625,10,,2.25
156701,10,1.75,
156710,10,0.75,
157116,10,,1.25
157116,20,,1.0
157121,10,2.25,
157163,10,,
157163,20,1.25,
157216,10,,1.75
157228,10,1.0,
157235,10,,
157235,20,,
157329,10,1.5,
157407,10,,1.0
157407,20,,2.5
157430,10,,1.0
157449,10,,
157449,20,,
157483,10,,3.5
157486,10,1.75,
157520,10,1.0,
157567,10,,1.25
157567,20,,1.5
157572,10,,
157592,10,,1.25
157592,20,,1.5
157719,10,,1.0
157719,20,,1.0
157738,10,2.0,
157738,20,1.75,
157800,10,,2.25
157903,10,,1.75
157907,10,1.75,
158055,10,1.0,
158055,20,,
158116,10,1.75,
158116,20,1.25,
158154,10,,
158214,20,,
158217,10,2.0,
158221,10,,1.0
158221,20,,
158252,10,,3.0
158252,20,,2.0
158407,10,,
158427,10,,1.0
158427,20,,3.25
158442,10,,
158442,20,,1.75
158462,20,2.5,
158488,10,,
158546,10,2.5,
158571,20,,2.75
158662,10,,
158662,20,,
158677,10,,
158720,10,,2.75
158851,10,2.0,
158859,10,,2.0
158937,10,,
158937,11,,2.25
158987,10,,1.25
159013,10,,2.25
159075,10,,2.5
159117,10,,1.0
159117,20,,2.25
159188,20,2.0,
159238,10,1.0,
159299,10,,1.0
159299,20,,1.0
159379,10,,3.25
159385,10,,
159409,10,,
159409,20,,
159466,10,1.25,
159568,10,2.75,
159581,10,,2.5
159700,10,2.0,
159750,10,,
159868,10,2.25,
159873,10,1.5,
159988,20,1.5,
160030,10,,2.0
160030,20,,1.25
160071,10,,
160091,10,,2.0
160233,10,2.5,
160233,11,2.25,
160276,10,,
160276,20,,
160292,10,2.25,
160292,20,2.0,
160306,20,3.0,
160348,10,,
160348,20,,1.0
160361,10,1.75,
160361,20,1.0,
160505,10,1.5,
160505,20,1.5,
160618,10,,1.0
160618,20,,1.0
160654,10,,1.25
160654,20,,1.0
160659,10,1.0,
160674,10,1.25,
160674,20,1.0,
160750,10,,
160750,20,,
160801,10,,1.25
160834,10,,2.0
160834,20,,2.75
160853,10,2.75,
160899,10,2.25,
161008,10,1.5,
161008,20,,
161038,10,1.75,
161038,20,1.0,
161081,10,,1.0
161138,10,,2.0
161139,10,,2.5
161139,20,,1.5
161156,10,,2.25
161156,20,,2.0
161196,10,1.75,
161196,20,4.0,
161323,10,,1.5
161323,20,,2.25
161388,10,,
161388,20,,2.75
162284,10,,3.25
162284,20,,1.25
162687,10,1.25,
163041,10,,
163041,20,,
163088,10,2.25,
163088,20,1.75,
163394,20,,
163574,10,,
163574,20,2.25,
163749,10,,
163749,20,,
164374,10,1.0,
164374,20,3.0,
164516,10,1.75,
164882,10,,
164888,10,1.25,
164888,20,1.0,
164907,10,,
164926,10,,
164974,10,1.25,
164974,20,1.5,
165019,10,,
165211,10,,1.5
165211,20,,
165702,10,1.5,
165823,10,,
165823,20,,
165914,10,,1.0
165914,20,,2.25
171024,10,,2.25
171024,20,,2.5
171033,10,2.25,
171033,20,1.0,
171275,10,,2.25
171315,10,,1.25
171331,10,2.25,
171462,10,,
171462,20,1.5,
171474,10,1.0,
171503,10,,
171503,20,1.5,
171524,10,,1.25
171610,10,,
171635,10,,1.0
171707,10,,
171707,20,,2.5
171749,10,,
171819,10,,
171835,10,,
